highalch,members,name,examine,id,value,icon,lowalch,limit
54.0,True,Divine super strength potion(2),2 doses of divine super strength potion.,23715,90,Divine super strength potion(2).png,36.0,2000.0
102.0,True,Divine super strength potion(3),3 doses of divine super strength potion.,23712,170,Divine super strength potion(3).png,68.0,2000.0
150.0,True,Divine super strength potion(4),4 doses of divine super strength potion.,23709,250,Divine super strength potion(4).png,100.0,2000.0
630.0,True,Dodgy necklace,Lets you get away with it - sometimes.,21143,1050,Dodgy necklace.png,420.0,10000.0
1.0,True,Doogle leaves,"A tasty herb, good for seasoning.",1573,2,Doogle leaves.png,1.0,15.0
1200.0,True,Dorgeshuun crossbow,This fires crossbow bolts.,8880,2000,Dorgeshuun crossbow.png,800.0,70.0
1.0,True,Double eye patch,A black piece of cloth on a string.,19727,2,Double eye patch.png,1.0,4.0
450000.0,True,Draconic visage,It looks like this could be attached to a shield somehow.,11286,750000,Draconic visage.png,300000.0,5.0
1.0,False,Dragon 2h axe,A woodcutter's axe.,28217,1,Dragon 2h axe.png,1.0,
132000.0,True,Dragon 2h sword,A two-handed Dragon Sword.,7158,220000,Dragon 2h sword.png,88000.0,8.0
300000.0,True,Dragon armour set (lg),"A set containing a full helm, platebody, legs and kiteshield.",21882,500000,Dragon armour set (lg).png,200000.0,8.0
300000.0,True,Dragon armour set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",21885,500000,Dragon armour set (sk).png,200000.0,8.0
480.0,True,Dragon arrow,An arrow made using a dragon's talon.,11212,800,Dragon arrow 5.png,320.0,11000.0
480.0,True,Dragon arrow(p),Venomous-looking arrows.,11227,800,Dragon arrow(p) 5.png,320.0,11000.0
480.0,True,Dragon arrow(p+),Venomous-looking arrows.,11228,800,Dragon arrow(p+) 5.png,320.0,11000.0
480.0,True,Dragon arrow(p++),Venomous-looking arrows.,11229,800,Dragon arrow(p++) 5.png,320.0,11000.0
300.0,True,Dragon arrowtips,"Dragon talons, usable as arrowheads.",11237,500,Dragon arrowtips.png,200.0,10000.0
33000.0,True,Dragon axe,A very powerful axe.,6739,55000,Dragon axe.png,22000.0,40.0
120000.0,True,Dragon battleaxe,A vicious looking axe.,1377,200000,Dragon battleaxe.png,80000.0,70.0
1.0,True,Dragon bitter,A glass of bitter.,1911,2,Dragon bitter.png,1.0,2000.0
6.0,True,Dragon bitter (flatpack),How does it all fit in there?,8524,10,Dragon bitter (flatpack).png,4.0,500.0
1.0,True,Dragon bitter(4),This keg contains 4 pints of Dragon Bitter.,5809,1,Dragon bitter(4).png,1.0,2000.0
1.0,True,Dragon bitter(m),This looks a good deal stronger than normal Dragon Bitter.,5745,2,Dragon bitter(m).png,1.0,2000.0
1.0,True,Dragon bitter(m4),This keg contains 4 pints of mature Dragon Bitter.,5889,1,Dragon bitter(m4).png,1.0,2000.0
255.0,True,Dragon bolts,Dragon crossbow bolts.,21905,425,Dragon bolts 5.png,170.0,11000.0
258.0,True,Dragon bolts (p),Some poisoned dragon bolts.,21924,430,Dragon bolts (p) 5.png,172.0,11000.0
261.0,True,Dragon bolts (p+),Some poisoned dragon bolts.,21926,435,Dragon bolts (p+) 5.png,174.0,11000.0
264.0,True,Dragon bolts (p++),Some poisoned dragon bolts.,21928,440,Dragon bolts (p++) 5.png,176.0,11000.0
84.0,True,Dragon bolts (unf),Unfeathered dragon crossbow bolts.,21930,141,Dragon bolts (unf) 5.png,56.0,13000.0
96.0,True,Dragon bones,These would feed a dog for months!,536,160,Dragon bones.png,64.0,7500.0
12000.0,True,Dragon boots,These will protect my feet.,11840,20000,Dragon boots.png,8000.0,70.0
3000.0,True,Dragon boots ornament kit,Use on some dragon boots to make them look fancier!,22231,5000,Dragon boots ornament kit.png,2000.0,4.0
18000.0,True,Dragon cane,An onyx topped cane.,12373,30000,Dragon cane.png,12000.0,4.0
150000.0,True,Dragon chainbody,A series of connected metal rings.,3140,250000,Dragon chainbody.png,100000.0,70.0
3000.0,True,Dragon chainbody ornament kit,Use on a dragon chainbody to make it look fancier!,12534,5000,Dragon chainbody ornament kit.png,2000.0,4.0
123000.0,True,Dragon claws,A set of fighting claws.,13652,205000,Dragon claws.png,82000.0,8.0
32400.0,True,Dragon crossbow,A dragon crossbow.,21902,54000,Dragon crossbow.png,21600.0,70.0
18000.0,True,Dragon crossbow (u),An unstrung dragon crossbow.,21921,30000,Dragon crossbow (u).png,12000.0,10000.0
18000.0,True,Dragon dagger,A powerful dagger.,1215,30000,Dragon dagger.png,12000.0,70.0
14400.0,True,Dragon dagger(p),A powerful dagger.,1231,24000,Dragon dagger(p).png,9600.0,70.0
14400.0,True,Dragon dagger(p+),A powerful dagger.,5680,24000,Dragon dagger(p+).png,9600.0,70.0
14400.0,True,Dragon dagger(p++),A powerful dagger.,5698,24000,Dragon dagger(p++).png,9600.0,70.0
300.0,True,Dragon dart,A deadly throwing dart with a dragon tip.,11230,500,Dragon dart.png,200.0,11000.0
150.0,True,Dragon dart tip,A deadly looking dragon dart tip - needs feathers for flight.,11232,250,Dragon dart tip.png,100.0,11000.0
300.0,True,Dragon dart(p),A deadly poisoned dart with a dragon tip.,11231,500,Dragon dart(p).png,200.0,11000.0
300.0,True,Dragon dart(p+),A deadly poisoned dart with a dragon tip.,11233,500,Dragon dart(p+).png,200.0,11000.0
300.0,True,Dragon dart(p++),A deadly poisoned dart with a dragon tip.,11234,500,Dragon dart(p++).png,200.0,11000.0
3000.0,True,Dragon defender ornament kit,Use on the dragon defender to trim it with gold.,20143,5000,Dragon defender ornament kit.png,2000.0,4.0
90000.0,True,Dragon full helm,Protects your head and looks impressive too.,11335,150000,Dragon full helm.png,60000.0,8.0
3000.0,True,Dragon full helm ornament kit,Use on a dragon full helm to make it look fancier!,12538,5000,Dragon full helm ornament kit.png,2000.0,4.0
150000.0,True,Dragon halberd,A dragon halberd.,3204,250000,Dragon halberd.png,100000.0,70.0
33000.0,True,Dragon harpoon,A very powerful harpoon.,21028,55000,Dragon harpoon.png,22000.0,5.0
37440.0,True,Dragon hasta,A one-handed dragon hasta.,22731,62400,Dragon hasta.png,24960.0,70.0
37440.0,True,Dragon hasta(p),"A poison-tipped, one-handed dragon hasta",22734,62400,Dragon hasta(p).png,24960.0,70.0
37440.0,True,Dragon hasta(p+),"A poison-tipped, one-handed dragon hasta",22737,62400,Dragon hasta(p+).png,24960.0,70.0
37440.0,True,Dragon hasta(p++),"A poison-tipped, one-handed dragon hasta",22740,62400,Dragon hasta(p++).png,24960.0,70.0
48000.0,True,Dragon hunter crossbow,A crossbow used for dragon hunting.,21012,80000,Dragon hunter crossbow.png,32000.0,8.0
180000.0,True,Dragon hunter lance,A lance that is exceptionally good at killing dragons and their ilk.,22978,300000,Dragon hunter lance.png,120000.0,8.0
30.0,True,Dragon impling jar,Dragon impling in a jar.,11256,50,Dragon impling jar.png,20.0,18000.0
270.0,True,Dragon javelin,A dragon tipped javelin.,19484,450,Dragon javelin.png,180.0,11000.0
1170.0,True,Dragon javelin heads,Needs a shaft.,19582,1950,Dragon javelin heads 5.png,780.0,10000.0
270.0,True,Dragon javelin(p),A dragon tipped javelin.,19486,450,Dragon javelin(p).png,180.0,11000.0
270.0,True,Dragon javelin(p+),A dragon tipped javelin.,19488,450,Dragon javelin(p+).png,180.0,11000.0
270.0,True,Dragon javelin(p++),A dragon tipped javelin.,19490,450,Dragon javelin(p++).png,180.0,11000.0
960000.0,True,Dragon kiteshield,An ancient and powerful looking Dragon Kiteshield.,21895,1600000,Dragon kiteshield.png,640000.0,70.0
3000.0,True,Dragon kiteshield ornament kit,Use on a dragon kiteshield to make it look fancier!,22239,5000,Dragon kiteshield ornament kit.png,2000.0,4.0
100.0,True,Dragon knife,A finely balanced and powerful throwing knife.,22804,167,Dragon knife.png,66.0,11000.0
99.0,True,Dragon knife(p),A finely balanced and powerful throwing knife.,22806,166,Dragon knife(p).png,66.0,7000.0
99.0,True,Dragon knife(p+),A finely balanced and powerful throwing knife.,22808,166,Dragon knife(p+).png,66.0,7000.0
99.0,True,Dragon knife(p++),A finely balanced and powerful throwing knife.,22810,166,Dragon knife(p++).png,66.0,7000.0
3000.0,True,Dragon legs/skirt ornament kit,Use on dragon platelegs or plateskirt to make them look fancier!,12536,5000,Dragon legs+skirt ornament kit.png,2000.0,4.0
21000.0,True,Dragon limbs,A pair of dragon crossbow limbs.,21918,35000,Dragon limbs.png,14000.0,10000.0
60000.0,True,Dragon longsword,A very powerful sword.,1305,100000,Dragon longsword.png,40000.0,70.0
30000.0,True,Dragon mace,A spiky mace.,1434,50000,Dragon mace.png,20000.0,70.0
60000.0,True,Dragon med helm,Makes the wearer pretty intimidating.,1149,100000,Dragon med helm.png,40000.0,8.0
90000.0,True,Dragon metal lump,A badly damaged lump of dragon metal.,22103,150000,Dragon metal lump.png,60000.0,50.0
720000.0,True,Dragon metal shard,A badly damaged shard of dragon metal.,22097,1200000,Dragon metal shard.png,480000.0,50.0
60000.0,True,Dragon metal slice,A badly damaged slice of dragon metal.,22100,100000,Dragon metal slice.png,40000.0,50.0
11025.0,True,Dragon necklace,I wonder if this is valuable.,1664,18375,Dragon necklace.png,7350.0,10000.0
58770.0,True,Dragon pickaxe,"If rocks could feel fear, they'd fear this.",11920,97950,Dragon pickaxe.png,39180.0,40.0
960.0,True,Dragon pickaxe upgrade kit,Makes a dragon pickaxe more beautiful.,12800,1600,Dragon pickaxe upgrade kit.png,640.0,50.0
1200000.0,True,Dragon platebody,Provides excellent protection.,21892,2000000,Dragon platebody.png,800000.0,70.0
3000.0,True,Dragon platebody ornament kit,Use on a dragon platebody to make it look fancier!,22236,5000,Dragon platebody ornament kit.png,2000.0,4.0
162000.0,True,Dragon platelegs,These look pretty heavy.,4087,270000,Dragon platelegs.png,108000.0,70.0
162000.0,True,Dragon plateskirt,This looks pretty heavy.,4585,270000,Dragon plateskirt.png,108000.0,70.0
31.0,True,Dragon scale dust,Finely ground scale of Dragon.,241,52,Dragon scale dust.png,20.0,13000.0
60000.0,True,Dragon scimitar,"A vicious, curved sword.",4587,100000,Dragon scimitar.png,40000.0,70.0
3000.0,True,Dragon scimitar ornament kit,Use on the dragon scimitar to trim it with gold.,20002,5000,Dragon scimitar ornament kit.png,2000.0,4.0
37440.0,True,Dragon spear,A dragon tipped spear.,1249,62400,Dragon spear.png,24960.0,70.0
37440.0,True,Dragon spear(p),A poisoned dragon tipped spear.,1263,62400,Dragon spear(p).png,24960.0,70.0
37440.0,True,Dragon spear(p+),A poisoned dragon tipped spear.,5716,62400,Dragon spear(p+).png,24960.0,70.0
37440.0,True,Dragon spear(p++),A poisoned dragon tipped spear.,5730,62400,Dragon spear(p++).png,24960.0,70.0
300000.0,True,Dragon sq shield,An ancient and powerful looking Dragon Square shield.,1187,500000,Dragon sq shield.png,200000.0,70.0
3000.0,True,Dragon sq shield ornament kit,Use on a dragon square shield to make it look fancier!,12532,5000,Dragon sq shield ornament kit.png,2000.0,4.0
43200.0,True,Dragon sword,A razor sharp sword.,21009,72001,Dragon sword.png,28800.0,70.0
450.0,True,Dragon thrownaxe,A razor sharp throwing axe.,20849,750,Dragon thrownaxe.png,300.0,11000.0
72000.0,True,Dragon warhammer,"Spikey, close combat weapon.",13576,120000,Dragon warhammer.png,48000.0,8.0
48000.0,True,Dragonbone necklace,A necklace made out of dragon bones.,22111,80000,Dragonbone necklace.png,32000.0,8.0
1200000.0,True,Dragonfire shield,"A heavy shield with a snarling, draconic visage.",11284,2000000,Dragonfire shield (uncharged).png,800000.0,8.0
1200000.0,True,Dragonfire ward,"A light shield with a haunting, skeletal visage.",22003,2000000,Dragonfire ward (uncharged).png,800000.0,8.0
57.0,True,Dragonfruit,A large ripe dragonfruit.,22929,95,Dragonfruit.png,38.0,11000.0
42.0,True,Dragonfruit pie,Mmm dragonfruit pie.,22795,70,Dragonfruit pie.png,28.0,10000.0
1.0,True,Dragonfruit sapling,This sapling is ready to be replanted in a fruit tree patch.,22866,1,Dragonfruit sapling.png,1.0,200.0
258.0,True,Dragonfruit tree seed,Plant in a plantpot of soil to grow a sapling.,22877,430,Dragonfruit tree seed 5.png,172.0,200.0
6000.0,True,Dragonstone,This looks valuable.,1615,10000,Dragonstone.png,4000.0,11000.0
10575.0,True,Dragonstone amulet,I wonder if I can get this enchanted.,1702,17625,Dragonstone amulet.png,7050.0,10000.0
10575.0,True,Dragonstone amulet (u),It needs a string so I can wear it.,1683,17625,Dragonstone amulet (u).png,7050.0,10000.0
48000.0,True,Dragonstone armour set,"A set containing dragonstone helmet, platebody, platelegs, boots and gauntlets.",23667,80000,Dragonstone armour set.png,32000.0,
400.0,True,Dragonstone bolt tips,Dragonstone bolt tips.,9193,667,Dragonstone bolt tips 5.png,266.0,11000.0
580.0,True,Dragonstone bolts,Dragonstone tipped Runite crossbow bolts.,9341,967,Dragonstone bolts 5.png,386.0,11000.0
637.0,True,Dragonstone bolts (e),Enchanted Dragonstone tipped Runite Crossbow Bolts.,9244,1063,Dragonstone bolts (e) 5.png,425.0,11000.0
7500.0,True,Dragonstone boots,A stylish pair of rune boots inlaid with dragonstones.,24043,12500,Dragonstone boots.png,5000.0,
11475.0,True,Dragonstone bracelet,I wonder if this is valuable.,11115,19125,Dragonstone bracelet.png,7650.0,10000.0
597.0,True,Dragonstone dragon bolts,"Dragon crossbow bolts, tipped with dragonstone. Double dragon!",21971,995,Dragonstone dragon bolts 5.png,398.0,11000.0
690.0,True,Dragonstone dragon bolts (e),"Enchanted Dragon crossbow bolts, tipped with dragonstone. Double dragon!",21948,1150,Dragonstone dragon bolts (e) 5.png,460.0,11000.0
21120.0,False,Dragonstone full helm,A stylish rune full helm inlaid with dragonstones.,24034,35200,Dragonstone full helm.png,14080.0,
7500.0,True,Dragonstone gauntlets,A stylish pair of rune gauntlets inlaid with dragonstones.,24046,12500,Dragonstone gauntlets.png,5000.0,
39000.0,False,Dragonstone platebody,A stylish rune platebody inlaid with dragonstones.,24037,65000,Dragonstone platebody.png,26000.0,
38400.0,False,Dragonstone platelegs,A stylish pair of rune platelegs inlaid with dragonstones.,24040,64000,Dragonstone platelegs.png,25600.0,
10575.0,True,Dragonstone ring,A valuable ring.,1645,17625,Dragonstone ring.png,7050.0,10000.0
96.0,True,Drake bones,The bones of a ferocious Drake.,22783,160,Drake bones.png,64.0,7500.0
60000.0,True,Drake's claw,The claw of a ferocious drake. They could be combined with the boots of stone.,22957,100000,Drake's claw.png,40000.0,15.0
60000.0,True,Drake's tooth,The tooth of a ferocious drake. They could be combined with holy sandals.,22960,100000,Drake's tooth.png,40000.0,70.0
1.0,True,Draynor manor teleport (tablet),A teleport to Draynor Manor.,19615,1,Draynor manor teleport (tablet).png,1.0,10000.0
12.0,True,Drift net,"A very large net, too big to be used by hand.",21652,20,Drift net.png,8.0,600.0
18.0,True,Druid's robe,Keeps a druid's knees nice and warm.,538,30,Druid's robe.png,12.0,125.0
24.0,True,Druid's robe top,I feel closer to the gods when I am wearing this.,540,40,Druid's robe top.png,16.0,125.0
18.0,True,Drunk dragon,A warm creamy alcoholic beverage.,2092,30,Drunk dragon.png,12.0,2000.0
3600.0,True,Dual sai,A pair of aggressive Sai.,23206,6000,Dual sai.png,2400.0,8.0
9300.0,True,Dust battlestaff,It's a slightly magical stick.,20736,15500,Dust battlestaff.png,6200.0,8.0
12.0,True,Dust rune,A combined Air and Earth Rune.,4696,20,Dust rune.png,8.0,18000.0
360000.0,True,Dwarf cannon set,A set containing the four parts of the Dwarf Multicannon.,12863,600000,Dwarf cannon set.png,240000.0,40.0
42.0,True,Dwarf weed,A powerful herb.,267,70,Dwarf weed.png,28.0,11000.0
42.0,True,Dwarf weed potion (unf),I need another ingredient to finish this Dwarf Weed potion.,109,70,Dwarf weed potion (unf).png,28.0,10000.0
3.0,True,Dwarf weed seed,A dwarf weed seed - plant in a herb patch.,5303,6,Dwarf weed seed 5.png,2.0,200.0
36000.0,True,Dwarven helmet,A sturdy helmet that belonged to Rupert the Beard.,11200,60000,Dwarven helmet.png,24000.0,50.0
1.0,False,Dwarven stout,A pint of thick dark beer.,1913,2,Dwarven stout.png,1.0,2000.0
1.0,True,Dwarven stout(4),This keg contains 4 pints of Dwarven Stout.,5777,1,Dwarven stout(4).png,1.0,2000.0
1.0,True,Dwarven stout(m),This looks a good deal stronger than normal Dwarven Stout.,5747,2,Dwarven stout(m).png,1.0,2000.0
1.0,True,Dwarven stout(m4),This keg contains 4 pints of mature Dwarven Stout.,5857,1,Dwarven stout(m4).png,1.0,2000.0
2.0,True,Dwellberries,Some rather pretty blue berries.,2126,4,Dwellberries.png,1.0,13000.0
15.0,True,Dwellberry seed,A dwellberry bush seed - plant in a bush patch.,5103,25,Dwellberry seed 5.png,10.0,600.0
60.0,True,Dynamite,"A pot of dynamite for blast mining, with a fuse ready to light.",13573,100,Dynamite.png,40.0,13000.0
120.0,True,Earmuffs,These will protect my ears from loud noise.,4166,200,Earmuffs.png,80.0,70.0
9300.0,True,Earth battlestaff,It's a slightly magical stick.,1399,15500,Earth battlestaff.png,6200.0,18000.0
30.0,True,Earth impling jar,Earth impling in a jar.,11244,50,Earth impling jar.png,20.0,18000.0
180.0,True,Earth orb,A magic glowing orb.,575,300,Earth orb.png,120.0,11000.0
2.0,False,Earth rune,One of the 4 basic elemental Runes.,557,4,Earth rune.png,1.0,50000.0
2.0,False,Earth talisman,A mysterious power emanates from the talisman...,1440,4,Earth talisman.png,1.0,11000.0
60.0,False,Earth tiara,A tiara infused with the properties of the earth.,5535,100,Earth tiara.png,40.0,40.0
6.0,False,Easter egg,Happy Easter.,1961,10,Easter egg.png,4.0,50.0
30.0,True,Eclectic impling jar,Eclectic impling in a jar.,11248,50,Eclectic impling jar.png,20.0,18000.0
1.0,True,Edible seaweed,Slightly damp seaweed.,403,2,Edible seaweed.png,1.0,13000.0
855.0,True,Efaritay's aid,Aids the user against vampyres.,21140,1425,Efaritay's aid.png,570.0,10000.0
6.0,True,Efh salt,"A blue salt, that when burned with other salts provides various benefits.",22595,11,Efh salt.png,4.0,10000.0
2.0,False,Egg,A nice fresh egg.,1944,4,Egg.png,1.0,13000.0
7.0,True,Egg and tomato,A bowl of scrambled eggs and tomato.,7064,12,Egg and tomato.png,4.0,13000.0
7.0,True,Egg potato,A baked potato with egg and tomato.,7056,12,Egg potato.png,4.0,13000.0
30.0,True,Egg whisk,A large whisk of death.,7435,50,Egg whisk.png,20.0,50.0
